id,"name",city_id,"created_at","updated_at",user_id,active,"destroyed_at",order,lock_version,published
686,"靖州苗族侗族自治县",78,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
687,"通道侗族自治县",78,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
688,"常德市",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
689,"武陵区",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
690,"鼎城区",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
691,"津市市",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
692,"安乡县",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
693,"汉寿县",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
694,"澧县",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
695,"临澧县",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
696,"桃源县",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
697,"石门县",79,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
698,"益阳市",80,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
699,"赫山区",80,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
700,"资阳区",80,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
701,"沅江市",80,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
702,"南县",80,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
703,"桃江县",80,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
704,"安化县",80,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
705,"张家界市",81,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
706,"永定区",81,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
707,"武陵源区",81,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
708,"慈利县",81,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
709,"桑植县",81,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
710,"长沙市",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
711,"岳麓区",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
712,"芙蓉区",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
713,"天心区",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
714,"开福区",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
715,"雨花区",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
716,"浏阳市",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
717,"长沙县",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
718,"望城县",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
719,"宁乡县",82,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
720,"湘西土家族苗族自治州",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
721,"吉首市",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
722,"泸溪县",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
723,"凤凰县",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
724,"花垣县",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
725,"保靖县",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
726,"古丈县",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
727,"永顺县",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
728,"龙山县",83,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
729,"娄星区",84,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
730,"冷水江市",84,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
731,"涟源市",84,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
732,"双峰县",84,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
733,"新化县",84,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
734,"湘潭市",85,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
735,"岳塘区",85,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
736,"雨湖区",85,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
737,"湘乡市",85,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
738,"韶山市",85,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
739,"湘潭县",85,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
740,"邵阳市",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
741,"双清区",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
742,"大祥区",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
743,"北塔区",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
744,"武冈市",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
745,"邵东县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
746,"邵阳县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
747,"新邵县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
748,"隆回县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
749,"洞口县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
750,"绥宁县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
751,"新宁县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
752,"城步苗族自治县",86,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
753,"郴州市",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
754,"北湖区",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
755,"苏仙区",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
756,"资兴市",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
757,"桂阳县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
758,"永兴县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
759,"宜章县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
760,"嘉禾县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
761,"临武县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
762,"汝城县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
763,"桂东县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
764,"安仁县",87,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
765,"株洲市",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
766,"天元区",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
767,"荷塘区",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
768,"芦淞区",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
769,"石峰区",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
770,"醴陵市",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
771,"株洲县",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
772,"攸县",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
773,"茶陵县",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
774,"炎陵县",88,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
775,"永州市",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
776,"冷水滩区",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
777,"零陵区②",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
778,"东安县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
779,"道县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
780,"宁远县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
781,"江永县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
782,"蓝山县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
783,"新田县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
784,"双牌县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
785,"祁阳县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
786,"江华瑶族自治县",89,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
787,"衡阳市",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
788,"雁峰区",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
789,"珠晖区",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
790,"石鼓区",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
791,"蒸湘区",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
792,"南岳区",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
793,"常宁市",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
794,"耒阳市",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
795,"衡阳县",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
796,"衡南县②",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
797,"衡山县",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
798,"衡东县",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
799,"祁东县",90,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
800,"岳阳市",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
801,"岳阳楼区",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
802,"君山区",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
803,"云溪区",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
804,"汨罗市",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
805,"临湘市",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
806,"岳阳县",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
807,"华容县",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
808,"湘阴县",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
809,"平江县",91,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
810,"厦门市",92,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
811,"思明区",92,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
812,"海沧区",92,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
813,"湖里区",92,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
814,"集美区",92,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
815,"同安区",92,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
816,"翔安区",92,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
817,"泉州市",93,"2010-08-12 10:41:28","2012-09-25 19:14:40",1,1,NULL,1,1,1
818,"鲤城区",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
819,"丰泽区",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
820,"洛江区",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
821,"泉港区",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
822,"石狮市",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
823,"晋江市",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
824,"南安市",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
825,"惠安县",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
826,"安溪县",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
827,"永春县",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
828,"德化县",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
829,"金门县",93,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
830,"南平市",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
831,"延平区",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
832,"邵武市",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
833,"武夷山市",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
834,"建瓯市",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
835,"建阳市",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
836,"顺昌县",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
837,"浦城县",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
838,"光泽县",94,"2010-08-12 10:41:29","2012-09-25 19:14:40",1,1,NULL,1,1,1
839,"松溪县",94,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
840,"政和县",94,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
841,"三明市",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
842,"梅列区",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
843,"三元区",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
844,"永安市",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
845,"明溪县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
846,"清流县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
847,"宁化县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
848,"大田县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
849,"尤溪县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
850,"沙县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
851,"将乐县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
852,"泰宁县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
853,"建宁县",95,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
854,"莆田市",96,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
855,"城厢区",96,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
856,"涵江区",96,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
857,"荔城区",96,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
858,"秀屿区",96,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
859,"仙游县",96,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
860,"福州市",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
861,"鼓楼区",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
862,"台江区",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
863,"仓山区",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
864,"马尾区",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
865,"晋安区",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
866,"福清市",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
867,"长乐市",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
868,"闽侯县",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
869,"连江县",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
870,"罗源县",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
871,"闽清县",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
872,"永泰县",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
873,"平潭县",97,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
874,"漳州市",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
875,"芗城区",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
876,"龙文区",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
877,"龙海市",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
878,"云霄县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
879,"漳浦县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
880,"诏安县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
881,"长泰县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
882,"东山县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
883,"南靖县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
884,"平和县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
885,"华安县",98,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
886,"龙岩市",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
887,"新罗区",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
888,"漳平市",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
889,"长汀县",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
890,"永定县",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
891,"上杭县",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
892,"武平县",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
893,"连城县",99,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
894,"宁德市",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
895,"蕉城区",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
896,"福安市",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
897,"福鼎市",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
898,"寿宁县",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
899,"霞浦县",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
900,"柘荣县",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
901,"屏南县",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
902,"古田县",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
903,"周宁县",100,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
904,"松原市",101,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
905,"宁江区",101,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
906,"扶余县",101,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
907,"长岭县",101,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
908,"乾安县",101,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
909,"前郭尔罗斯蒙古族自治县",101,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
910,"四平市",102,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
911,"铁西区",102,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
912,"铁东区",102,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
913,"双辽市",102,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
914,"公主岭市",102,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
915,"梨树县",102,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
916,"伊通满族自治县",102,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
917,"延边朝鲜族自治州",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
918,"延吉市",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
919,"图们市",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
920,"敦化市",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
921,"珲春市",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
922,"龙井市",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
923,"和龙市",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
924,"汪清县",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
925,"安图县",103,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
926,"长春市",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
927,"朝阳区",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
928,"南关区",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
929,"宽城区",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
930,"二道区",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
931,"绿园区",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
932,"双阳区",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
933,"德惠市",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
934,"九台市",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
935,"榆树市",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
936,"农安县",104,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
937,"通化市",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
938,"东昌区",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
939,"二道江区",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
940,"梅河口市",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
941,"集安市",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
942,"通化县",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
943,"辉南县",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
944,"柳河县",105,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
945,"吉林市",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
946,"船营区",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
947,"龙潭区",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
948,"昌邑区",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
949,"丰满区",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
950,"磐石市",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
951,"蛟河市",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
952,"桦甸市",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
953,"舒兰市",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
954,"永吉县",106,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
955,"辽源市",107,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
956,"龙山区",107,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
957,"西安区",107,"2010-08-12 10:41:29","2012-09-25 19:14:41",1,1,NULL,1,1,1
